cycle,mode,lli_pct,normal_sei_loss_ah,sei_on_cracks_loss_ah,total_sei_loss_ah,sei_loss_ah,total_plated_lithium_ah,dead_lithium_ah,reversible_plated_lithium_ah,plating_loss_ah,dead_lithium_loss_ah,negative_sei_thickness_m,negative_sei_on_cracks_thickness_m,negative_electrode_min_potential_v,temperature_max_k,ambient_temperature_k,temperature_rise_max_k,negative_lam_pct,positive_lam_pct,negative_porosity,positive_porosity,negative_active_material_fraction,positive_active_material_fraction
58,virtual,0.36224198737497204,0.02078778629916917,0.0474796089422502,0.06826739524141937,0.06826739524141937,0.004205537152025187,0.004183331578547709,2.2205573477478147e-05,0.004205537152025187,0.004183331578547709,2.8144034126420827e-08,2.768801152471044e-08,-0.23533968643796574,325.67522875872686,296.15,29.525228758726882,0.017133482746260142,0.020304107888236445,0.22057888053377983,0.33499999999999996,0.7498714988794032,0.6648649776825434
59,virtual,0.36635368030928817,0.02100063035419132,0.047892592621805785,0.0688932229759971,0.0688932229759971,0.004269404977509667,0.0042472921867916826,2.211279071798449e-05,0.004269404977509667,0.0042472921867916826,2.838107839969733e-08,2.7928642561049246e-08,-0.2353965416323665,325.62388356831866,296.15,29.473883568318684,0.017428017366157178,0.02063481353259533,0.22030770100310293,0.33499999999999996,0.7498692898697539,0.6648627784900084
60,virtual,0.37044636961994115,0.021211825347366427,0.04830227360065864,0.06951409894802507,0.06951409894802507,0.004333573314103987,0.004311552501272348,2.2020812831639e-05,0.004333573314103987,0.004311552501272348,2.861628814197248e-08,2.816734421190764e-08,-0.2245806504985475,325.56040628539176,296.15,29.410406285391787,0.017722532637606037,0.020964892988530437,0.22003862041612082,0.33499999999999996,0.749867081005218,0.6648605834616265
61,virtual,0.37450184778823825,0.021421408359225576,0.048708728940511425,0.070130137299737,0.070130137299737,0.004396671653393286,0.004374742352653729,2.1929300739556915e-05,0.004396671653393286,0.004374742352653729,2.8849704619228712e-08,2.840416145685957e-08,-0.22464822338617818,325.5333016458564,296.15,29.38330164585642,0.01801702845753539,0.02129449056749877,0.21977166941878967,0.33499999999999996,0.7498648722865686,0.6648583916377263
62,virtual,0.3785311552230155,0.021629422424786528,0.049112046944068094,0.07074146936885461,0.07074146936885461,0.004459465786544204,0.0044376275000869315,2.183828645727255e-05,0.004459465786544204,0.0044376275000869315,2.9081375727157087e-08,2.8639145829247964e-08,-0.2332868810769593,325.4890706392821,296.15,29.339070639282113,0.01831150463549136,0.0216235119498549,0.21950674749597945,0.33499999999999996,0.7498626637152339,0.6648562036455337
63,virtual,0.38254149193538467,0.021835902893643205,0.049512300723476343,0.07134820361711955,0.07134820361711955,0.004522445426077595,0.004500697409320622,2.17480167569728e-05,0.004522445426077595,0.004500697409320622,2.931134080568952e-08,2.8872340002789658e-08,-0.23192889135558697,325.42813239106687,296.15,29.27813239106689,0.018605961098543844,0.02195194201267725,0.2192437799103782,0.33499999999999996,0.749860455291761,0.6648540195856159
64,virtual,0.3865358646019388,0.02204088619744606,0.049909565224325395,0.07195045142177145,0.07195045142177145,0.004585794051046937,0.004564135651923917,2.1658399123020144e-05,0.004585794051046937,0.004564135651923917,2.9539640399916676e-08,2.9103787719049242e-08,-0.23033699220717116,325.3609948694292,296.15,29.210994869429214,0.01890039781493158,0.02227976130743059,0.2189827084268524,0.33499999999999996,0.7498582470163881,0.6648518395873058
65,virtual,0.3904978396273435,0.02224440587626886,0.05030390954065478,0.07254831541692364,0.07254831541692364,0.004648273967308272,0.004626704647994799,2.156931931347316e-05,0.004648273967308272,0.004626704647994799,2.9766311836107605e-08,2.9333529306254832e-08,-0.22576414620386773,325.3310773574288,296.15,29.18107735742882,0.019194814673753058,0.022607121596053048,0.2187235609116334,0.33499999999999996,0.749856038889947,0.6648496626413865
66,virtual,0.3944439296551536,0.022446497808263785,0.050695407065287086,0.07314190487355088,0.07314190487355088,0.004711060459967171,0.004689579861220966,2.1480598746204463e-05,0.004711060459967171,0.004689579861220966,2.999139504399996e-08,2.9561607598254402e-08,-0.22610432236124794,325.2683576207117,296.15,29.11835762071172,0.019489211460282263,0.022933836398607355,0.21846622254907283,0.33499999999999996,0.749853830914048,0.6648474899879494
67,virtual,0.39836426185644314,0.022647191943889037,0.05108411949100383,0.07373131143489287,0.07373131143489287,0.004773398808274731,0.004752006363713395,2.1392444561335947e-05,0.004773398808274731,0.004752006363713395,3.0214923354366016e-08,2.9788058604975687e-08,-0.23942307529840734,325.2263732650832,296.15,29.076373265083248,0.019783588222594517,0.023260025982395405,0.2182106979116451,0.33499999999999996,0.7498516230883306,0.6648453208272173
68,virtual,0.4022694702302516,0.02284652202127948,0.05147011564578118,0.07431663766706066,0.07431663766706066,0.004836030856689067,0.004814726046458204,2.1304810230863072e-05,0.004836030856689067,0.004814726046458204,3.04369343152886e-08,3.001292249608843e-08,-0.23057333336933247,325.1648772768572,296.15,29.01487727685725,0.020077944833047923,0.023585687481443074,0.2179569001698713,0.33499999999999996,0.7498494154137523,0.6648431551782485
69,virtual,0.40615147210641567,0.023044515004448655,0.051853451050507274,0.07489796605495593,0.07489796605495593,0.004898343222972306,0.0048771255795385425,2.1217643433763325e-05,0.004898343222972306,0.0048771255795385425,3.065745793336621e-08,3.0236231680696956e-08,-0.22717182290457247,325.11942473465206,296.15,28.96942473465208,0.02037228113216827,0.023910736533551358,0.21770482961893686,0.33499999999999996,0.7498472078915088,0.6648409936020521
70,virtual,0.41000860480072276,0.023241200636446652,0.0522341864324225,0.07547538706886915,0.07547538706886915,0.0049601814914122045,0.00493905058763267,2.113090377953413e-05,0.0049601814914122045,0.00493905058763267,3.087652730959673e-08,3.045802160273894e-08,-0.22906210927267256,325.07967967795037,296.15,28.92967967795039,0.02066659701512208,0.02423526246573715,0.21745445654157866,0.33499999999999996,0.7498450005223867,0.664838835504603
71,virtual,0.41385259779451644,0.023436607912537655,0.052612380904553585,0.07604898881709124,0.07604898881709124,0.005022375153928101,0.00500133044583541,2.104470809269083e-05,0.005022375153928101,0.00500133044583541,3.109417471283814e-08,3.067832676386136e-08,-0.23021483934017614,325.0156931154471,296.15,28.86569311544713,0.02096089242928656,0.024559179302656275,0.21720569520827868,0.33499999999999996,0.7498427933067805,0.6648366814576375
72,virtual,0.4176720495988775,0.023630761677763405,0.052988085392764186,0.07661884707052759,0.07661884707052759,0.005084059790207461,0.005063100768065008,2.0959022142452884e-05,0.005084059790207461,0.005063100768065008,3.131042779165921e-08,3.0897176890874776e-08,-0.22834048977883714,324.9775221742085,296.15,28.827522174208525,0.021255167288927623,0.024882694831063645,0.21695856333212424,0.33499999999999996,0.7498405862453331,0.6648345300793737
73,virtual,0.4214741535883917,0.023823689253790026,0.053361355470947835,0.07718504472473786,0.07718504472473786,0.0051457388734773195,0.005124865151649454,2.0873721827865087e-05,0.0051457388734773195,0.005124865151649454,3.152531695226441e-08,3.1114604420095636e-08,-0.22871149823344594,324.92395862294853,296.15,28.773958622948555,0.02154942133498139,0.025205647931002773,0.2167129963058026,0.33499999999999996,0.7498383793399878,0.664832382441259
74,virtual,0.42525757679928233,0.024015415862627298,0.05373224251291902,0.07774765837554631,0.07774765837554631,0.005207293238453363,0.005186504342069277,2.0788896384085764e-05,0.005207293238453363,0.005186504342069277,3.173887026361897e-08,3.1330639337713557e-08,-0.22912851037258583,324.87446805682606,296.15,28.724468056826083,0.021843654543147295,0.025527951306614227,0.21646896829902998,0.33499999999999996,0.7498361725909265,0.6648302391238112
75,virtual,0.4290232052584031,0.024205965550725635,0.054100795490062595,0.07830676104078824,0.07830676104078824,0.005268756428404844,0.005248052013045582,2.0704415359261603e-05,0.005268756428404844,0.005248052013045582,3.1951114486187584e-08,3.154531022826297e-08,-0.2295401753127688,324.8252940492664,296.15,28.675294049266427,0.022137866860632016,0.0258497833753637,0.2162264461606335,0.33499999999999996,0.7498339659985453,0.6648280989405541
